season,league_key,league_name,slot,source_id,id,abbr,label,points,colName,recorded_at
2026,fields_league,Washed_Up_Fijians,base,133,133,YA449,400-449 total yards allowed,0.0,defensive400To449YardsAllowed,2026-08-05T12:57:58
2026,fields_league,Washed_Up_Fijians,base,134,134,YA499,450-499 total yards allowed,0.0,defensive450To499YardsAllowed,2026-08-05T12:57:58
2026,fields_league,Washed_Up_Fijians,base,135,135,YA549,500-549 total yards allowed,0.0,defensive500To549YardsAllowed,2026-08-05T12:57:58
2026,fields_league,Washed_Up_Fijians,base,136,136,YA550,550+ total yards allowed,0.0,defensive550PlusYardsAllowed,2026-08-05T12:57:58
2026,fields_league,Washed_Up_Fijians,base,198,198,FG50,FG Made (50-59 yards),5.0,madeFieldGoalsFrom50Plus,2026-08-05T12:57:58
2026,gop_degenerates,GOP_Degenerates,16,1,1,PC,Each Pass Completed,0.1,passingCompletions,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,3,3,PY,Passing Yards,0.04,passingYards,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,4,4,PTD,TD Pass,6.0,passingTouchdowns,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,19,19,2PC,2pt Passing Conversion,2.0,passing2PtConversions,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,20,20,INTT,Interceptions Thrown,-2.0,passingInterceptions,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,23,23,RA,Rushing Attempts,0.1,rushingAttempts,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,24,24,RY,Rushing Yards,0.1,rushingYards,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,25,25,RTD,TD Rush,6.0,rushingTouchdowns,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,26,26,2PR,2pt Rushing Conversion,2.0,rushing2PtConversions,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,42,42,REY,Receiving Yards,0.1,receivingYards,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,43,43,RETD,TD Reception,6.0,receivingTouchdowns,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,44,44,2PRE,2pt Receiving Conversion,2.0,receiving2PtConversions,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,53,53,REC,Each reception,1.0,receivingReceptions,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,77,77,FG40,FG Made (40-49 yards),3.0,madeFieldGoalsFrom40To49,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,79,79,FGM40,FG Missed (40-49 yards),-1.0,missedFieldGoalsFrom40To49,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,80,80,FG0,FG Made (0-39 yards),3.0,madeFieldGoalsFromUnder40,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,82,82,FGM0,FG Missed (0-39 yards),-3.0,missedFieldGoalsFromUnder40,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,86,86,PAT,Each PAT Made,1.0,madeExtraPoints,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,88,88,PATM,Each PAT Missed,-1.0,missedExtraPoints,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,89,89,PA0,0 points allowed,10.0,defensive0PointsAllowed,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,90,90,PA1,1-6 points allowed,10.0,defensive1To6PointsAllowed,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,91,91,PA7,7-13 points allowed,7.0,defensive7To13PointsAllowed,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,92,92,PA14,14-17 points allowed,7.0,defensive14To17PointsAllowed,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,93,93,BLKKRTD,Blocked Punt or FG return for TD,6.0,defensiveBlockedKickTD,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,95,95,INT,Each Interception,2.0,defensiveInterceptions,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,96,96,FR,Each Fumble Recovered,2.0,defensiveFumbles,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,97,97,BLKK,"Blocked Punt, PAT or FG",2.0,blockedKick,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,98,98,SF,Each Safety,2.0,defensiveSafeties,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,99,99,SK,Each Sack,1.0,defensiveSacks,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,101,101,KRTD,Kickoff Return TD,6.0,kickoffReturnTouchdowns,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,102,102,PRTD,Punt Return TD,6.0,puntReturnTouchdowns,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,103,103,INTTD,Interception Return TD,6.0,interceptionReturnTouchdowns,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,104,104,FRTD,Fumble Return TD,6.0,fumbleReturnTouchdowns,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,106,106,FF,Each Fumble Forced,0.0,defensiveForcedFumbles,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,16,107,107,TKA,Assisted Tackles,0.0,defensiveAssistedTackles,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,16,108,108,TKS,Solo Tackles,0.0,defensiveSoloTackles,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,16,112,112,STF,Stuffs,0.0,defensiveStuffs,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,16,113,113,PD,Passes Defensed,0.0,defensivePassesDefensed,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,16,114,114,KR,Kickoff Return Yards,0.05,kickoffReturnYards,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,115,115,PR,Punt Return Yards,0.05,puntReturnYards,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,121,121,PA18,18-21 points allowed,3.0,defensive18To21PointsAllowed,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,122,122,PA22,22-27 points allowed,3.0,defensive22To27PointsAllowed,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,123,123,PA28,28-34 points allowed,1.0,defensive28To34PointsAllowed,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,198,198,FG50,FG Made (50-59 yards),5.0,madeFieldGoalsFrom50Plus,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,16,221,214,FGY,FG Yards,0.064,214,2026-08-03T11:19:39
2026,gop_degenerates,GOP_Degenerates,base,1,1,PC,Each Pass Completed,0.1,passingCompletions,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,3,3,PY,Passing Yards,0.04,passingYards,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,4,4,PTD,TD Pass,6.0,passingTouchdowns,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,19,19,2PC,2pt Passing Conversion,2.0,passing2PtConversions,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,20,20,INTT,Interceptions Thrown,-2.0,passingInterceptions,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,23,23,RA,Rushing Attempts,0.1,rushingAttempts,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,24,24,RY,Rushing Yards,0.1,rushingYards,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,25,25,RTD,TD Rush,6.0,rushingTouchdowns,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,26,26,2PR,2pt Rushing Conversion,2.0,rushing2PtConversions,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,42,42,REY,Receiving Yards,0.1,receivingYards,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,43,43,RETD,TD Reception,6.0,receivingTouchdowns,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,44,44,2PRE,2pt Receiving Conversion,2.0,receiving2PtConversions,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,53,53,REC,Each reception,1.0,receivingReceptions,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,77,77,FG40,FG Made (40-49 yards),3.0,madeFieldGoalsFrom40To49,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,79,79,FGM40,FG Missed (40-49 yards),-1.0,missedFieldGoalsFrom40To49,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,80,80,FG0,FG Made (0-39 yards),3.0,madeFieldGoalsFromUnder40,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,82,82,FGM0,FG Missed (0-39 yards),-3.0,missedFieldGoalsFromUnder40,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,86,86,PAT,Each PAT Made,1.0,madeExtraPoints,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,88,88,PATM,Each PAT Missed,-1.0,missedExtraPoints,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,89,89,PA0,0 points allowed,0.0,defensive0PointsAllowed,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,90,90,PA1,1-6 points allowed,0.0,defensive1To6PointsAllowed,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,91,91,PA7,7-13 points allowed,0.0,defensive7To13PointsAllowed,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,92,92,PA14,14-17 points allowed,0.0,defensive14To17PointsAllowed,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,93,93,BLKKRTD,Blocked Punt or FG return for TD,0.0,defensiveBlockedKickTD,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,95,95,INT,Each Interception,6.0,defensiveInterceptions,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,96,96,FR,Each Fumble Recovered,2.0,defensiveFumbles,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,97,97,BLKK,"Blocked Punt, PAT or FG",4.0,blockedKick,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,98,98,SF,Each Safety,4.0,defensiveSafeties,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,99,99,SK,Each Sack,5.0,defensiveSacks,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,101,101,KRTD,Kickoff Return TD,0.0,kickoffReturnTouchdowns,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,102,102,PRTD,Punt Return TD,0.0,puntReturnTouchdowns,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,103,103,INTTD,Interception Return TD,0.0,interceptionReturnTouchdowns,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,104,104,FRTD,Fumble Return TD,0.0,fumbleReturnTouchdowns,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,106,106,FF,Each Fumble Forced,3.0,defensiveForcedFumbles,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,107,107,TKA,Assisted Tackles,0.5,defensiveAssistedTackles,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,108,108,TKS,Solo Tackles,1.5,defensiveSoloTackles,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,112,112,STF,Stuffs,1.5,defensiveStuffs,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,113,113,PD,Passes Defensed,1.5,defensivePassesDefensed,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,114,114,KR,Kickoff Return Yards,0.0,kickoffReturnYards,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,115,115,PR,Punt Return Yards,0.0,puntReturnYards,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,121,121,PA18,18-21 points allowed,0.0,defensive18To21PointsAllowed,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,122,122,PA22,22-27 points allowed,0.0,defensive22To27PointsAllowed,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,123,123,PA28,28-34 points allowed,0.0,defensive28To34PointsAllowed,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,198,198,FG50,FG Made (50-59 yards),5.0,madeFieldGoalsFrom50Plus,2026-08-05T12:57:25
2026,gop_degenerates,GOP_Degenerates,base,221,214,FGY,FG Yards,0.064,214,2026-08-05T12:57:25
2026,john_atl_league,John_ATL_League,16,3,3,PY,Passing Yards,0.04,passingYards,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,4,4,PTD,TD Pass,4.0,passingTouchdowns,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,19,19,2PC,2pt Passing Conversion,2.0,passing2PtConversions,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,20,20,INTT,Interceptions Thrown,-2.0,passingInterceptions,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,24,24,RY,Rushing Yards,0.1,rushingYards,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,25,25,RTD,TD Rush,6.0,rushingTouchdowns,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,26,26,2PR,2pt Rushing Conversion,2.0,rushing2PtConversions,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,37,37,RY100,100-199 yard rushing game,1.0,rushingYards100-199Game,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,38,38,RY200,200+ yard rushing game,2.0,rushingYards200+Game,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,42,42,REY,Receiving Yards,0.1,receivingYards,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,43,43,RETD,TD Reception,6.0,receivingTouchdowns,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,44,44,2PRE,2pt Receiving Conversion,2.0,receiving2PtConversions,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,53,53,REC,Each reception,0.5,receivingReceptions,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,56,56,REY100,100-199 yard receiving game,1.0,receivingYards100-199Game,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,57,57,REY200,200+ yard receiving game,2.0,receivingYards200+Game,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,63,63,FTD,Fumble Recovered for TD,6.0,fumbleRecoveredForTD,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,72,72,FUML,Total Fumbles Lost,-2.0,fumbles,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,77,77,FG40,FG Made (40-49 yards),4.0,madeFieldGoalsFrom40To49,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,80,80,FG0,FG Made (0-39 yards),3.0,madeFieldGoalsFromUnder40,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,85,85,FGM,Total FG Missed,-1.0,missedFieldGoals,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,86,86,PAT,Each PAT Made,1.0,madeExtraPoints,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,89,89,PA0,0 points allowed,7.0,defensive0PointsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,90,90,PA1,1-6 points allowed,4.0,defensive1To6PointsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,91,91,PA7,7-13 points allowed,3.0,defensive7To13PointsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,92,92,PA14,14-17 points allowed,2.0,defensive14To17PointsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,93,93,BLKKRTD,Blocked Punt or FG return for TD,6.0,defensiveBlockedKickTD,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,95,95,INT,Each Interception,2.0,defensiveInterceptions,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,96,96,FR,Each Fumble Recovered,2.0,defensiveFumbles,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,97,97,BLKK,"Blocked Punt, PAT or FG",2.0,blockedKick,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,98,98,SF,Each Safety,2.0,defensiveSafeties,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,99,99,SK,Each Sack,1.0,defensiveSacks,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,101,101,KRTD,Kickoff Return TD,6.0,kickoffReturnTouchdowns,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,102,102,PRTD,Punt Return TD,6.0,puntReturnTouchdowns,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,103,103,INTTD,Interception Return TD,6.0,interceptionReturnTouchdowns,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,104,104,FRTD,Fumble Return TD,6.0,fumbleReturnTouchdowns,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,121,121,PA18,18-21 points allowed,1.0,defensive18To21PointsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,123,123,PA28,28-34 points allowed,-1.0,defensive28To34PointsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,124,124,PA35,35-45 points allowed,-3.0,defensive35To45PointsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,125,125,PA46,46+ points allowed,-5.0,defensive45PlusPointsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,128,128,YA100,Less than 100 total yards allowed,5.0,defensive0To99YardsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,129,129,YA199,100-199 total yards allowed,3.0,defensive100To199YardsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,130,130,YA299,200-299 total yards allowed,2.0,defensive200To299YardsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,131,131,YA349,300-349 total yards allowed,1.0,defensive300To349YardsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,133,133,YA449,400-449 total yards allowed,-3.0,defensive400To449YardsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,134,134,YA499,450-499 total yards allowed,-5.0,defensive450To499YardsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,135,135,YA549,500-549 total yards allowed,-6.0,defensive500To549YardsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,136,136,YA550,550+ total yards allowed,-7.0,defensive550PlusYardsAllowed,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,16,198,198,FG50,FG Made (50-59 yards),5.0,madeFieldGoalsFrom50Plus,2026-08-03T11:19:39
2026,john_atl_league,John_ATL_League,base,3,3,PY,Passing Yards,0.04,passingYards,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,4,4,PTD,TD Pass,4.0,passingTouchdowns,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,19,19,2PC,2pt Passing Conversion,2.0,passing2PtConversions,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,20,20,INTT,Interceptions Thrown,-2.0,passingInterceptions,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,24,24,RY,Rushing Yards,0.1,rushingYards,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,25,25,RTD,TD Rush,6.0,rushingTouchdowns,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,26,26,2PR,2pt Rushing Conversion,2.0,rushing2PtConversions,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,37,37,RY100,100-199 yard rushing game,1.0,rushingYards100-199Game,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,38,38,RY200,200+ yard rushing game,2.0,rushingYards200+Game,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,42,42,REY,Receiving Yards,0.1,receivingYards,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,43,43,RETD,TD Reception,6.0,receivingTouchdowns,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,44,44,2PRE,2pt Receiving Conversion,2.0,receiving2PtConversions,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,53,53,REC,Each reception,0.5,receivingReceptions,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,56,56,REY100,100-199 yard receiving game,1.0,receivingYards100-199Game,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,57,57,REY200,200+ yard receiving game,2.0,receivingYards200+Game,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,63,63,FTD,Fumble Recovered for TD,6.0,fumbleRecoveredForTD,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,72,72,FUML,Total Fumbles Lost,-2.0,fumbles,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,77,77,FG40,FG Made (40-49 yards),4.0,madeFieldGoalsFrom40To49,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,80,80,FG0,FG Made (0-39 yards),3.0,madeFieldGoalsFromUnder40,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,85,85,FGM,Total FG Missed,-1.0,missedFieldGoals,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,86,86,PAT,Each PAT Made,1.0,madeExtraPoints,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,89,89,PA0,0 points allowed,0.0,defensive0PointsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,90,90,PA1,1-6 points allowed,0.0,defensive1To6PointsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,91,91,PA7,7-13 points allowed,0.0,defensive7To13PointsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,92,92,PA14,14-17 points allowed,0.0,defensive14To17PointsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,93,93,BLKKRTD,Blocked Punt or FG return for TD,6.0,defensiveBlockedKickTD,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,95,95,INT,Each Interception,0.0,defensiveInterceptions,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,96,96,FR,Each Fumble Recovered,0.0,defensiveFumbles,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,97,97,BLKK,"Blocked Punt, PAT or FG",0.0,blockedKick,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,98,98,SF,Each Safety,0.0,defensiveSafeties,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,99,99,SK,Each Sack,0.0,defensiveSacks,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,101,101,KRTD,Kickoff Return TD,6.0,kickoffReturnTouchdowns,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,102,102,PRTD,Punt Return TD,6.0,puntReturnTouchdowns,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,103,103,INTTD,Interception Return TD,6.0,interceptionReturnTouchdowns,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,104,104,FRTD,Fumble Return TD,6.0,fumbleReturnTouchdowns,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,121,121,PA18,18-21 points allowed,0.0,defensive18To21PointsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,123,123,PA28,28-34 points allowed,0.0,defensive28To34PointsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,124,124,PA35,35-45 points allowed,0.0,defensive35To45PointsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,125,125,PA46,46+ points allowed,0.0,defensive45PlusPointsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,128,128,YA100,Less than 100 total yards allowed,0.0,defensive0To99YardsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,129,129,YA199,100-199 total yards allowed,0.0,defensive100To199YardsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,130,130,YA299,200-299 total yards allowed,0.0,defensive200To299YardsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,131,131,YA349,300-349 total yards allowed,0.0,defensive300To349YardsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,133,133,YA449,400-449 total yards allowed,0.0,defensive400To449YardsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,134,134,YA499,450-499 total yards allowed,0.0,defensive450To499YardsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,135,135,YA549,500-549 total yards allowed,0.0,defensive500To549YardsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,136,136,YA550,550+ total yards allowed,0.0,defensive550PlusYardsAllowed,2026-08-05T12:57:58
2026,john_atl_league,John_ATL_League,base,198,198,FG50,FG Made (50-59 yards),5.0,madeFieldGoalsFrom50Plus,2026-08-05T12:57:58
2026,john_pc_league,John_PC_League,16,3,3,PY,Passing Yards,0.04,passingYards,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,4,4,PTD,TD Pass,4.0,passingTouchdowns,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,17,17,P300,300-399 yard passing game,1.0,passingYards300to399Game,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,18,18,P400,400+ yard passing game,3.0,passingYards400PlusGame,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,19,19,2PC,2pt Passing Conversion,2.0,passing2PtConversions,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,20,20,INTT,Interceptions Thrown,-2.0,passingInterceptions,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,24,24,RY,Rushing Yards,0.1,rushingYards,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,25,25,RTD,TD Rush,6.0,rushingTouchdowns,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,26,26,2PR,2pt Rushing Conversion,2.0,rushing2PtConversions,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,37,37,RY100,100-199 yard rushing game,3.0,rushingYards100-199Game,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,38,38,RY200,200+ yard rushing game,5.0,rushingYards200+Game,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,42,42,REY,Receiving Yards,0.1,receivingYards,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,43,43,RETD,TD Reception,6.0,receivingTouchdowns,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,44,44,2PRE,2pt Receiving Conversion,2.0,receiving2PtConversions,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,53,53,REC,Each reception,1.0,receivingReceptions,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,56,56,REY100,100-199 yard receiving game,3.0,receivingYards100-199Game,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,57,57,REY200,200+ yard receiving game,5.0,receivingYards200+Game,2026-08-03T11:19:39
2026,john_pc_league,John_PC_League,16,63,63,FTD,Fumble Recovered for TD,6.0,fumbleRecoveredForTD,2026-08-03T11:19:39
