BOL_game_id,week,player_name,position,team,proj_passingYards,proj_passingCompletions,proj_passingTouchdowns,proj_passingAttempts,proj_passingInterceptions,proj_rushingYards,proj_rushingAttempts,proj_receivingYards,proj_receivingReceptions,proj_defensiveTotalTackles,proj_defensiveSacks,proj_defensiveInterceptions,proj_rushingTouchdowns,proj_receivingTouchdowns,BetTimeStamp,NFL_game_id,officialDate,Location
259334,1,Romeo Doubs,WR,GB,,,,,,,,37.125000000000014,,,,,0.0,0.38969298245614037,2025-09-04T14:12:53.294042,2025_01_DET_GB,2025-09-07,Home
259331,1,Hunter Henry,TE,NE,,,,,,,,32.5,2.66,,,,0.0,0.38969298245614037,2025-09-04T14:12:53.294042,2025_01_LV_NE,2025-09-07,Home
259334,1,Jameson Williams,WR,DET,,,,,,,,52.96500000000002,3.8325,,,,0.0,0.38969298245614037,2025-09-04T14:12:53.294042,2025_01_DET_GB,2025-09-07,Away
259322,1,George Pickens,WR,DAL,,,,,,,,57.5,3.1724999999999994,,,,0.0,0.38969298245614037,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Away
259333,1,Evan Engram,TE,DEN,,,,,,,,34.5,4.532500000000001,,,,0.0,0.40512032770097284,2025-09-04T14:12:53.294042,2025_01_TEN_DEN,2025-09-07,Home
259322,1,Javonte Williams,RB,DAL,,,,,,33.5,9.5,11.5,1.6875000000000004,,,,0.40512032770097284,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Away
259326,1,Michael Pittman Jr.,WR,IND,,,,,,,,,,,,,0.0,0.40512032770097284,2025-09-04T14:12:53.294042,2025_01_MIA_IND,2025-09-07,Home
259334,1,Matthew Golden,WR,GB,,,,,,,,48.984999999999985,4.6899999999999995,,,,0.0,0.40512032770097284,2025-09-04T14:12:53.294042,2025_01_DET_GB,2025-09-07,Home
259323,1,Marquise Brown,WR,KC,,,,,,,,39.5,3.325000000000001,,,,0.0,0.40512032770097284,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Away
259337,1,Rome Odunze,WR,CHI,,,,,,,,50.5,3.42,,,,0.0,0.4220211161387632,2025-09-04T14:12:53.294042,2025_01_MIN_CHI,2025-09-08,Home
259334,1,Tucker Kraft,TE,GB,,,,,,,,40.684999999999995,3.1324999999999994,,,,0.0,0.4220211161387632,2025-09-04T14:12:53.294042,2025_01_DET_GB,2025-09-07,Home
259328,1,Zach Ertz,TE,WAS,,,,,,,,32.82499999999999,3.534999999999999,,,,0.0,0.4220211161387632,2025-09-04T14:12:53.294042,2025_01_NYG_WAS,2025-09-07,Home
259326,1,Jaylen Waddle,WR,MIA,,,,,,,,58.07499999999998,5.039999999999999,,,,0.0,0.4220211161387632,2025-09-04T14:12:53.294042,2025_01_MIA_IND,2025-09-07,Away
259329,1,Trey McBride,TE,ARI,,,,,,,,63.5,5.0375,,,,0.0,0.4220211161387632,2025-09-04T14:12:53.294042,2025_01_ARI_NO,2025-09-07,Away
259331,1,Jakobi Meyers,WR,LV,,,,,,,,51.5,5.197499999999999,,,,0.0,0.4220211161387632,2025-09-04T14:12:53.294042,2025_01_LV_NE,2025-09-07,Away
259325,1,Justin Fields,QB,NYJ,173.5,16.830000000000002,0.7075,27.824999999999992,0.5,42.63,8.245000000000001,,,,,,0.4220211161387632,0.0,2025-09-04T14:12:53.294042,2025_01_PIT_NYJ,2025-09-07,Home
259336,1,Keon Coleman,WR,BUF,,,,,,,,,,,,,0.0,0.4220211161387632,2025-09-04T14:12:53.294042,2025_01_BAL_BUF,2025-09-07,Home
259326,1,Daniel Jones,QB,IND,200.5,21.3525,0.7949999999999999,29.5,0.4174999999999999,21.502499999999994,6.0775000000000015,,,,,,0.4406609195402299,0.0,2025-09-04T14:12:53.294042,2025_01_MIA_IND,2025-09-07,Home
259329,1,Chris Olave,WR,NO,,,,,,,,49.00500000000002,4.117499999999999,,,,0.0,0.4406609195402299,2025-09-04T14:12:53.294042,2025_01_ARI_NO,2025-09-07,Home
259323,1,Najee Harris,RB,LAC,,,,,,23.5,,,,,,,0.4406609195402299,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Home
259325,1,DK Metcalf,WR,PIT,,,,,,,,54.94500000000002,3.7574999999999994,,,,0.0,0.4406609195402299,2025-09-04T14:12:53.294042,2025_01_PIT_NYJ,2025-09-07,Away
259335,1,Nick Chubb,RB,HOU,,,,,,43.93499999999999,12.074999999999996,,,,,,0.4406609195402299,0.0,2025-09-04T14:12:53.294042,2025_01_HOU_LA,2025-09-07,Away
259328,1,Deebo Samuel Sr.,WR,WAS,,,,,,,,47.02500000000001,4.4275,,,,0.0,0.4406609195402299,2025-09-04T14:12:53.294042,2025_01_NYG_WAS,2025-09-07,Home
259331,1,Brock Bowers,TE,LV,,,,,,,,64.5,4.9399999999999995,,,,0.0,0.4406609195402299,2025-09-04T14:12:53.294042,2025_01_LV_NE,2025-09-07,Away
259336,1,Zay Flowers,WR,BAL,,,,,,,,57.5,4.455000000000002,,,,0.0,0.4406609195402299,2025-09-04T14:12:53.294042,2025_01_BAL_BUF,2025-09-07,Away
259329,1,Kyler Murray,QB,ARI,210.42500000000007,20.64,1.2,31.525000000000006,0.47500000000000014,26.01,4.18,,,,,,0.4406609195402299,0.0,2025-09-04T14:12:53.294042,2025_01_ARI_NO,2025-09-07,Away
259322,1,DeVonta Smith,WR,PHI,,,,,,,,53.41,4.027499999999999,,,,0.0,0.4406609195402299,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Home
259330,1,Jerry Jeudy,WR,CLE,,,,,,,,63.5,5.4,,,,0.0,0.4406609195402299,2025-09-04T14:12:53.294042,2025_01_CIN_CLE,2025-09-07,Home
259324,1,Emeka Egbuka,WR,TB,,,,,,,,59.08499999999998,3.5475000000000008,,,,0.0,0.4406609195402299,2025-09-04T14:12:53.294042,2025_01_TB_ATL,2025-09-07,Away
259328,1,Chris Rodriguez Jr.,RB,WAS,,,,,,28.5,,,,,,,0.46138528138528145,0.0,2025-09-04T14:12:53.294042,2025_01_NYG_WAS,2025-09-07,Home
259323,1,Ladd McConkey,WR,LAC,,,,,,,,71.77500000000002,5.9125000000000005,,,,0.0,0.46138528138528145,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Home
259327,1,Travis Hunter,WR,JAX,,,,,,,,48.5,3.2399999999999998,,,,0.0,0.46138528138528145,2025-09-04T14:12:53.294042,2025_01_CAR_JAX,2025-09-07,Home
259336,1,Lamar Jackson,QB,BAL,232.1550000000001,19.794999999999998,1.6799999999999997,29.5625,0.4050000000000001,47.02500000000001,7.097499999999998,,,,,,0.46138528138528145,0.0,2025-09-04T14:12:53.294042,2025_01_BAL_BUF,2025-09-07,Away
259337,1,DJ Moore,WR,CHI,,,,,,,,57.5,4.784999999999999,,,,0.0,0.46138528138528145,2025-09-04T14:12:53.294042,2025_01_MIN_CHI,2025-09-08,Home
259336,1,Mark Andrews,TE,BAL,,,,,,,,43.165000000000006,2.61,,,,0.0,0.4678787878787879,2025-09-04T14:12:53.294042,2025_01_BAL_BUF,2025-09-07,Away
259333,1,RJ Harvey,RB,DEN,,,,,,35.85499999999999,7.3100000000000005,12.624999999999996,1.3625,,,,0.4846560846560847,0.0,2025-09-04T14:12:53.294042,2025_01_TEN_DEN,2025-09-07,Home
259325,1,Breece Hall,RB,NYJ,,,,,,44.5,12.305,19.694999999999993,3.2,,,,0.4846560846560847,0.0,2025-09-04T14:12:53.294042,2025_01_PIT_NYJ,2025-09-07,Home
259331,1,Stefon Diggs,WR,NE,,,,,,,,46.5,4.41,,,,0.0,0.4846560846560847,2025-09-04T14:12:53.294042,2025_01_LV_NE,2025-09-07,Home
259330,1,Dylan Sampson,RB,CLE,,,,,,,,,,,,,0.4846560846560847,0.0,2025-09-04T14:12:53.294042,2025_01_CIN_CLE,2025-09-07,Home
259328,1,Austin Ekeler,RB,WAS,,,,,,26.01,5.7525,24.009999999999998,3.2624999999999997,,,,0.4846560846560847,0.0,2025-09-04T14:12:53.294042,2025_01_NYG_WAS,2025-09-07,Home
259328,1,Jayden Daniels,QB,WAS,229.77499999999992,21.285000000000007,1.53,31.5,0.4425,44.37,9.094999999999999,,,,,,0.4846560846560847,0.0,2025-09-04T14:12:53.294042,2025_01_NYG_WAS,2025-09-07,Home
259337,1,D'Andre Swift,RB,CHI,,,,,,52.96500000000002,13.77,17.5,2.0874999999999995,,,,0.4846560846560847,0.0,2025-09-04T14:12:53.294042,2025_01_MIN_CHI,2025-09-08,Home
259327,1,Tetairoa McMillan,WR,CAR,,,,,,,,62.225000000000016,4.3999999999999995,,,,0.0,0.4846560846560847,2025-09-04T14:12:53.294042,2025_01_CAR_JAX,2025-09-07,Away
259332,1,Ricky Pearsall,WR,SF,,,,,,,,42.92499999999998,3.9825,,,,0.0,0.5052631578947369,2025-09-04T14:12:53.294042,2025_01_SF_SEA,2025-09-07,Away
259322,1,A.J. Brown,WR,PHI,,,,,,,,69.09,3.96,,,,0.0,0.5052631578947369,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Home
259328,1,Tyrone Tracy Jr.,RB,NYG,,,,,,58.5,14.309999999999997,11.5,1.0875,,,,0.5052631578947369,0.0,2025-09-04T14:12:53.294042,2025_01_NYG_WAS,2025-09-07,Away
259337,1,Aaron Jones Sr.,RB,MIN,,,,,,48.98500000000001,11.3125,17.5,2.6875,,,,0.5052631578947369,0.0,2025-09-04T14:12:53.294042,2025_01_MIN_CHI,2025-09-08,Away
259337,1,Jordan Mason,RB,MIN,,,,,,40.09500000000001,,,,,,,0.5052631578947369,0.0,2025-09-04T14:12:53.294042,2025_01_MIN_CHI,2025-09-08,Away
259327,1,Travis Etienne Jr.,RB,JAX,,,,,,40.29,9.120000000000001,14.644999999999996,2.0250000000000004,,,,0.5052631578947369,0.0,2025-09-04T14:12:53.294042,2025_01_CAR_JAX,2025-09-07,Home
259323,1,Travis Kelce,TE,KC,,,,,,,,47.02500000000001,3.96,,,,0.0,0.5052631578947369,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Away
259325,1,Jaylen Warren,RB,PIT,,,,,,54.5,11.610000000000001,20.704999999999995,2.3100000000000005,,,,0.5052631578947369,0.0,2025-09-04T14:12:53.294042,2025_01_PIT_NYJ,2025-09-07,Away
259332,1,Jauan Jennings,WR,SF,,,,,,,,,,,,,0.0,0.5052631578947369,2025-09-04T14:12:53.294042,2025_01_SF_SEA,2025-09-07,Away
259323,1,Isiah Pacheco,RB,KC,,,,,,47.5,12.8225,9.215000000000002,2.01,,,,0.5052631578947369,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Away
259333,1,J.K. Dobbins,RB,DEN,,,,,,43.5,8.9125,10.165,,,,,0.5277777777777778,0.0,2025-09-04T14:12:53.294042,2025_01_TEN_DEN,2025-09-07,Home
259327,1,Tank Bigsby,RB,JAX,,,,,,43.5,9.134999999999998,,,,,,0.5277777777777778,0.0,2025-09-04T14:12:53.294042,2025_01_CAR_JAX,2025-09-07,Home
259332,1,Jaxon Smith-Njigba,WR,SEA,,,,,,,,60.88500000000002,4.2625,,,,0.0,0.5277777777777778,2025-09-04T14:12:53.294042,2025_01_SF_SEA,2025-09-07,Home
259332,1,George Kittle,TE,SF,,,,,,,,63.12499999999998,5.4,,,,0.0,0.5277777777777778,2025-09-04T14:12:53.294042,2025_01_SF_SEA,2025-09-07,Away
259323,1,Omarion Hampton,RB,LAC,,,,,,48.5,12.477500000000003,12.375000000000004,1.8975000000000002,,,,0.5277777777777778,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Home
259331,1,Rhamondre Stevenson,RB,NE,,,,,,41.22500000000001,11.7075,,,,,,0.5277777777777778,0.0,2025-09-04T14:12:53.294042,2025_01_LV_NE,2025-09-07,Home
259334,1,David Montgomery,RB,DET,,,,,,41.5,11.392500000000002,9.405000000000003,,,,,0.5277777777777778,0.0,2025-09-04T14:12:53.294042,2025_01_DET_GB,2025-09-07,Away
259329,1,Marvin Harrison Jr.,WR,ARI,,,,,,,,59.5,4.117499999999999,,,,0.0,0.5277777777777778,2025-09-04T14:12:53.294042,2025_01_ARI_NO,2025-09-07,Away
259335,1,Nico Collins,WR,HOU,,,,,,,,76.5,6.352499999999999,,,,0.0,0.5598484848484848,2025-09-04T14:12:53.294042,2025_01_HOU_LA,2025-09-07,Away
259330,1,Jerome Ford,RB,CLE,,,,,,,,,,,,,0.5598484848484848,0.0,2025-09-04T14:12:53.294042,2025_01_CIN_CLE,2025-09-07,Home
259322,1,CeeDee Lamb,WR,DAL,,,,,,,,75.5,6.5,,,,0.0,0.5598484848484848,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Away
259335,1,Davante Adams,WR,LA,,,,,,,,55.93500000000002,3.877499999999999,,,,0.0,0.5598484848484848,2025-09-04T14:12:53.294042,2025_01_HOU_LA,2025-09-07,Home
259335,1,Puka Nacua,WR,LA,,,,,,,,71.29500000000002,4.8425,,,,0.0,0.5598484848484848,2025-09-04T14:12:53.294042,2025_01_HOU_LA,2025-09-07,Home
259334,1,Amon-Ra St. Brown,WR,DET,,,,,,,,66.5,5.7525,,,,0.0,0.5598484848484848,2025-09-04T14:12:53.294042,2025_01_DET_GB,2025-09-07,Away
259328,1,Malik Nabers,WR,NYG,,,,,,,,75.5,5.102499999999999,,,,0.0,0.5598484848484848,2025-09-04T14:12:53.294042,2025_01_NYG_WAS,2025-09-07,Away
259333,1,Tony Pollard,RB,TEN,,,,,,62.11499999999998,15.035000000000004,14.355000000000004,2.8499999999999996,,,,0.5598484848484848,0.0,2025-09-04T14:12:53.294042,2025_01_TEN_DEN,2025-09-07,Away
259337,1,Justin Jefferson,WR,MIN,,,,,,,,78.5,4.68,,,,0.0,0.5903381642512078,2025-09-04T14:12:53.294042,2025_01_MIN_CHI,2025-09-08,Away
259333,1,Courtland Sutton,WR,DEN,,,,,,,,57.91500000000002,4.8149999999999995,,,,0.0,0.5903381642512078,2025-09-04T14:12:53.294042,2025_01_TEN_DEN,2025-09-07,Home
259331,1,TreVeyon Henderson,RB,NE,,,,,,38.5,9.5,21.5,3.2125,,,,0.5903381642512078,0.0,2025-09-04T14:12:53.294042,2025_01_LV_NE,2025-09-07,Home
259326,1,Tyreek Hill,WR,MIA,,,,,,,,72.28,5.9125000000000005,,,,0.0,0.5903381642512078,2025-09-04T14:12:53.294042,2025_01_MIA_IND,2025-09-07,Away
259327,1,Brian Thomas Jr.,WR,JAX,,,,,,,,77.5,5.225000000000001,,,,0.0,0.5903381642512078,2025-09-04T14:12:53.294042,2025_01_CAR_JAX,2025-09-07,Home
259328,1,Terry McLaurin,WR,WAS,,,,,,,,57.71500000000001,4.8149999999999995,,,,0.0,0.5903381642512078,2025-09-04T14:12:53.294042,2025_01_NYG_WAS,2025-09-07,Home
259323,1,Xavier Worthy,WR,KC,,,,,,3.9825,,62.730000000000004,4.2625,,,,0.0,0.61010101010101,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Away
259324,1,Drake London,WR,ATL,,,,,,,,73.62500000000003,5.199999999999999,,,,0.0,0.625974025974026,2025-09-04T14:12:53.294042,2025_01_TB_ATL,2025-09-07,Home
259332,1,Kenneth Walker III,RB,SEA,,,,,,60.5,15.224999999999996,13.77,,,,,0.625974025974026,0.0,2025-09-04T14:12:53.294042,2025_01_SF_SEA,2025-09-07,Home
259330,1,Tee Higgins,WR,CIN,,,,,,,,65.40499999999999,4.317499999999999,,,,0.0,0.625974025974026,2025-09-04T14:12:53.294042,2025_01_CIN_CLE,2025-09-07,Away
259324,1,Mike Evans,WR,TB,,,,,,,,72.93,6.0225,,,,0.0,0.6633699633699633,2025-09-04T14:12:53.294042,2025_01_TB_ATL,2025-09-07,Away
259336,1,James Cook,RB,BUF,,,,,,55.04499999999998,13.095000000000002,10.814999999999998,,,,,0.7037037037037037,0.0,2025-09-04T14:12:53.294042,2025_01_BAL_BUF,2025-09-07,Home
259327,1,Chuba Hubbard,RB,CAR,,,,,,62.11499999999998,15.524999999999999,9.69,1.225,,,,0.748133971291866,0.0,2025-09-04T14:12:53.294042,2025_01_CAR_JAX,2025-09-07,Away
259329,1,Alvin Kamara,RB,NO,,,,,,56.5,13.267499999999998,28.21500000000001,3.9825,,,,0.748133971291866,0.0,2025-09-04T14:12:53.294042,2025_01_ARI_NO,2025-09-07,Home
259336,1,Josh Allen,QB,BUF,220.87500000000006,20.865,1.5599999999999998,31.414999999999996,0.4050000000000001,32.44499999999999,6.889999999999998,,,,,,0.748133971291866,0.0,2025-09-04T14:12:53.294042,2025_01_BAL_BUF,2025-09-07,Home
259331,1,Ashton Jeanty,RB,LV,,,,,,69.79500000000002,15.675000000000004,17.5,2.4250000000000007,,,,0.801010101010101,0.0,2025-09-04T14:12:53.294042,2025_01_LV_NE,2025-09-07,Away
259334,1,Jahmyr Gibbs,RB,DET,,,,,,67.5,12.96,23.97,3.4375,,,,0.801010101010101,0.0,2025-09-04T14:12:53.294042,2025_01_DET_GB,2025-09-07,Away
259335,1,Kyren Williams,RB,LA,,,,,,69.18499999999997,17.16,10.604999999999997,2.205,,,,0.8604575163398693,0.0,2025-09-04T14:12:53.294042,2025_01_HOU_LA,2025-09-07,Home
259326,1,De'Von Achane,RB,MIA,,,,,,60.88500000000002,13.267499999999998,30.5,4.117499999999999,,,,0.8604575163398693,0.0,2025-09-04T14:12:53.294042,2025_01_MIA_IND,2025-09-07,Away
259330,1,Ja'Marr Chase,WR,CIN,,,,,,,,85.5,6.76,,,,0.0,0.8604575163398693,2025-09-04T14:12:53.294042,2025_01_CIN_CLE,2025-09-07,Away
259324,1,Bucky Irving,RB,TB,,,,,,70.5,15.8775,20.295000000000005,2.2050000000000005,,,,0.8604575163398693,0.0,2025-09-04T14:12:53.294042,2025_01_TB_ATL,2025-09-07,Away
259336,1,Derrick Henry,RB,BAL,,,,,,81.96500000000002,16.450000000000006,,,,,,0.9305555555555556,0.0,2025-09-04T14:12:53.294042,2025_01_BAL_BUF,2025-09-07,Away
259322,1,Jalen Hurts,QB,PHI,199.485,16.557499999999997,1.1774999999999998,27.824999999999992,0.245,40.5,10.5925,,,,,,0.9305555555555556,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Home
259332,1,Christian McCaffrey,RB,SF,,,,,,68.16749999999999,16.169999999999998,33.72500000000001,3.7574999999999994,,,,0.9305555555555556,0.0,2025-09-04T14:12:53.294042,2025_01_SF_SEA,2025-09-07,Away
259329,1,James Conner,RB,ARI,,,,,,68.5,16.5,15.345000000000004,2.524999999999999,,,,0.9305555555555556,0.0,2025-09-04T14:12:53.294042,2025_01_ARI_NO,2025-09-07,Away
259330,1,Chase Brown,RB,CIN,,,,,,68.17499999999998,15.097499999999997,19.694999999999993,1.9774999999999998,,,,0.9305555555555556,0.0,2025-09-04T14:12:53.294042,2025_01_CIN_CLE,2025-09-07,Away
259324,1,Bijan Robinson,RB,ATL,,,,,,76.25499999999998,17.902500000000003,23.734999999999992,3.5,,,,1.019047619047619,0.0,2025-09-04T14:12:53.294042,2025_01_TB_ATL,2025-09-07,Home
259322,1,Saquon Barkley,RB,PHI,,,,,,96.5,18.525000000000006,13.5,1.225,,,,1.019047619047619,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Home
259334,1,Josh Jacobs,RB,GB,,,,,,72.5,18.479999999999997,15.654999999999996,1.1750000000000003,,,,1.019047619047619,0.0,2025-09-04T14:12:53.294042,2025_01_DET_GB,2025-09-07,Home
259326,1,Jonathan Taylor,RB,IND,,,,,,81.5,18.724999999999998,11.27,2.1224999999999996,,,,1.019047619047619,0.0,2025-09-04T14:12:53.294042,2025_01_MIA_IND,2025-09-07,Home
259323,1,Tarheeb Still,CB,LAC,,,,,,,,,,4.1850000000000005,,-1.3074999999999997,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Home
259323,1,Alohi Gilman,S,LAC,,,,,,,,,,3.96,,-1.4775000000000003,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Home
259322,1,Donovan Wilson,S,DAL,,,,,,,,,,5.967500000000001,,-2.63,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Away
259322,1,Quinyon Mitchell,CB,PHI,,,,,,,,,,3.1675,,-1.4775000000000003,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Home
259323,1,Derwin James Jr.,S,LAC,,,,,,,,,,6.544999999999999,-0.31999999999999995,-1.9275000000000002,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Home
259322,1,Nolan Smith Jr.,LB,PHI,,,,,,,,,,2.9125000000000005,0.5149999999999999,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Home
259322,1,Zack Baun,LB,PHI,,,,,,,,,,9.0,-0.6800000000000002,-1.9275000000000002,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Home
259322,1,Malik Hooker,S,DAL,,,,,,,,,,6.7375,,-1.6799999999999997,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Away
259323,1,Trent McDuffie,CB,KC,,,,,,,,,,4.6899999999999995,,-2.63,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Away
259322,1,Kaiir Elam,CB,DAL,,,,,,,,,,3.8700000000000006,,-1.9275000000000002,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Away
259323,1,Nick Bolton,LB,KC,,,,,,,,,,7.475,,-2.63,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Away
259322,1,Reed Blankenship,S,PHI,,,,,,,,,,4.8675,,-0.7549999999999999,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Home
259322,1,Jalen Carter,DT,PHI,,,,,,,,,,1.6125000000000003,0.28500000000000003,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Home
259322,1,Kenny Clark,DT,DAL,,,,,,,,,,2.375000000000001,-0.3275,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Away
259322,1,Cooper DeJean,DB,PHI,,,,,,,,,,3.7574999999999994,,-1.9275000000000002,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Home
259322,1,DaRon Bland,CB,DAL,,,,,,,,,,5.76,,-1.0399999999999998,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Away
259323,1,Khalil Mack,OLB,LAC,,,,,,,,,,1.6125000000000003,0.17249999999999993,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Home
259322,1,Kenneth Murray,LB,DAL,,,,,,,,,,7.874999999999998,-0.7549999999999999,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Away
259322,1,Osa Odighizuwa,DT,DAL,,,,,,,,,,3.534999999999999,0.16999999999999998,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Away
259323,1,Kristian Fulton,CB,KC,,,,,,,,,,4.34,,-2.63,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Away
259323,1,Daiyan Henley,LB,LAC,,,,,,,,,,8.84,,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Home
259323,1,Donte Jackson,CB,LAC,,,,,,,,,,2.7474999999999996,,-1.1649999999999998,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Home
259323,1,Drue Tranquill,LB,KC,,,,,,,,,,7.345000000000001,,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Away
259322,1,Moro Ojomo,DT,PHI,,,,,,,,,,,-0.2849999999999999,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Home
259323,1,George Karlaftis,DE,KC,,,,,,,,,,,0.49,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Away
259323,1,Tuli Tuipulotu,OLB,LAC,,,,,,,,,,,0.16000000000000003,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Home
259323,1,Chris Jones,DT,KC,,,,,,,,,,,0.43000000000000005,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Away
259322,1,Dante Fowler Jr.,DE,DAL,,,,,,,,,,,-0.022499999999999964,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Away
259322,1,Solomon Thomas,DL,DAL,,,,,,,,,,,-0.13750000000000007,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Away
259323,1,Bud Dupree,OLB,LAC,,,,,,,,,,,0.015000000000000069,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Home
259322,1,Jalyx Hunt,OLB,PHI,,,,,,,,,,,0.25249999999999995,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Home
259322,1,Marshawn Kneeland,DE,DAL,,,,,,,,,,,-0.21750000000000003,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Away
259323,1,Mike Danna,DE,KC,,,,,,,,,,,0.09499999999999997,,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Away
259323,1,Cam Hart,CB,LAC,,,,,,,,,,,,-2.63,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Home
259322,1,Trevon Diggs,CB,DAL,,,,,,,,,,,,-1.1649999999999998,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Away
259323,1,Chamarri Conner,DB,KC,,,,,,,,,,,,-2.63,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Away
259323,1,Jaylen Watson,CB,KC,,,,,,,,,,,,-2.63,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Away
259322,1,Adoree' Jackson,CB,PHI,,,,,,,,,,,,-2.2350000000000003,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Home
259322,1,Sydney Brown,S,PHI,,,,,,,,,,,,-1.9275000000000002,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_DAL_PHI,2025-09-04,Home
259323,1,Jaden Hicks,DB,KC,,,,,,,,,,,,-1.4775000000000003,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Away
259323,1,Bryan Cook,S,KC,,,,,,,,,,,,-2.2350000000000003,0.0,0.0,2025-09-04T14:12:53.294042,2025_01_KC_LAC,2025-09-05,Away
